1951.00,61693.50
1952.00,61787.00
1953.00,61944.50
1954.00,61984.50
1955.00,62043.00
1956.00,62113.50
1957.00,62104.50
1958.00,62128.50
1959.00,62102.50
1960.00,62062.00
1961.00,61954.50
1962.00,62019.50
1963.00,62004.50
1964.00,62006.50
1965.00,62073.00
1966.00,62013.00
1967.00,61986.50
1968.00,62004.50
1969.00,62026.00
1970.00,61972.50
1971.00,62101.50
1972.00,62104.00
1973.00,62083.50
1974.00,62069.50
1975.00,62099.00
1976.00,62129.00
1977.00,62108.50
1978.00,62044.50
1979.00,61963.00
1980.00,61949.50
1981.00,61934.00
1982.00,61969.00
1983.00,62025.50
1984.00,61962.00
1985.00,62000.00
1986.00,61974.50
1987.00,61987.50
1988.00,62032.00
1989.00,62089.50
1990.00,62049.00
1991.00,62038.50
1992.00,61991.00
1993.00,61984.50
1994.00,62029.00
1995.00,61979.50
1996.00,61981.00
1997.00,61978.00
1998.00,62018.00
1999.00,61979.50
2000.00,61953.00
2001.00,61917.50
2002.00,61869.00
2003.00,61857.00
2004.00,61903.00
2005.00,61888.00
2006.00,61843.50
2007.00,61853.00
2008.00,61904.50
2009.00,61941.00
2010.00,61915.50
2011.00,62031.00
2012.00,62055.50
2013.00,62144.00
2014.00,62150.00
2015.00,62148.00
2016.00,62154.00
2017.00,62103.50
2018.00,62084.00
2019.00,62145.00
2020.00,62143.50
2021.00,62121.50
2022.00,62148.50
2023.00,62189.00
2024.00,62125.00
2025.00,62048.00
2026.00,62037.50
2027.00,61983.50
2028.00,61920.50
2029.00,61993.00
2030.00,61983.50
2031.00,62041.50
2032.00,62057.00
2033.00,62098.50
2034.00,62097.00
2035.00,62036.00
2036.00,62084.50
2037.00,61974.00
2038.00,61947.00
2039.00,61996.50
2040.00,61926.50
2041.00,61960.50
2042.00,61948.00
2043.00,62017.00
2044.00,62034.50
2045.00,62065.00
2046.00,62147.50
2047.00,62206.00
2048.00,62203.50
2049.00,62162.50
2050.00,62112.50
2051.00,62109.00
2052.00,62026.00
2053.00,62134.50
2054.00,62173.50
2055.00,62105.00
2056.00,62167.50
2057.00,62108.50
2058.00,62019.50
2059.00,61998.50
2060.00,62080.00
2061.00,62106.00
2062.00,62139.50
2063.00,62260.50
2064.00,62310.00
2065.00,62288.50
2066.00,62316.00
2067.00,62324.00
2068.00,62327.50
2069.00,62314.00
2070.00,62230.00
2071.00,62289.00
2072.00,62241.50
2073.00,62191.50
2074.00,62184.00
2075.00,62180.00
2076.00,62192.50
2077.00,62221.50
2078.00,62228.00
2079.00,62202.50
2080.00,62220.00
2081.00,62250.50
2082.00,62224.50
2083.00,62266.00
2084.00,62308.50
2085.00,62221.00
2086.00,62289.50
2087.00,62328.50
2088.00,62306.50
2089.00,62301.00
2090.00,62325.50
2091.00,62323.50
2092.00,62219.00
2093.00,62299.00
2094.00,62325.50
2095.00,62307.00
2096.00,62298.00
2097.00,62222.00
2098.00,62218.00
2099.00,62243.00
2100.00,62240.50
2101.00,62174.00
2102.00,62234.50
2103.00,62110.00
2104.00,62014.50
2105.00,62069.00
2106.00,62161.50
2107.00,62124.00
2108.00,62216.00
2109.00,62337.00
2110.00,62313.00
2111.00,62286.00
2112.00,62361.00
2113.00,62391.50
2114.00,62283.50
2115.00,62286.00
2116.00,62262.00
2117.00,62226.50
2118.00,62229.00
2119.00,62282.50
2120.00,62261.00
2121.00,62286.00
2122.00,62294.00
2123.00,62178.00
2124.00,62245.00
2125.00,62215.00
2126.00,62155.50
2127.00,62187.00
2128.00,62194.00
2129.00,62139.50
2130.00,62211.00
2131.00,62205.00
2132.00,62107.00
2133.00,62167.50
2134.00,62170.00
2135.00,62195.50
2136.00,62206.00
2137.00,62290.00
2138.00,62223.50
2139.00,62178.50
2140.00,62229.50
2141.00,62291.50
2142.00,62261.50
2143.00,62257.50
2144.00,62233.50
2145.00,62216.50
2146.00,62280.50
2147.00,62213.50
2148.00,62121.50
2149.00,62198.00
2150.00,62163.50
2151.00,62218.00
2152.00,62162.00
2153.00,62143.50
2154.00,62136.50
2155.00,62183.50
2156.00,62230.00
2157.00,62263.00
2158.00,62300.50
2159.00,62369.50
2160.00,62374.00
2161.00,62453.50
2162.00,62434.00
2163.00,62422.50
2164.00,62357.50
2165.00,62336.50
2166.00,62391.00
2167.00,62426.50
2168.00,62343.00
2169.00,62394.00
2170.00,62349.00
2171.00,62347.50
2172.00,62348.00
2173.00,62359.00
2174.00,62288.50
2175.00,62359.00
2176.00,62327.50
2177.00,62360.00
2178.00,62358.50
2179.00,62414.00
2180.00,62426.00
2181.00,62412.00
2182.00,62288.00
2183.00,62245.50
2184.00,62237.50
2185.00,62246.00
2186.00,62236.00
2187.00,62216.50
2188.00,62231.00
2189.00,62317.00
2190.00,62247.00
2191.00,62273.50
2192.00,62210.50
2193.00,62188.00
2194.00,62171.00
2195.00,62244.00
2196.00,62255.00
2197.00,62171.50
2198.00,62208.00
2199.00,62276.00
2200.00,62277.00
2201.00,62368.50
2202.00,62329.50
2203.00,62277.50
2204.00,62288.50
2205.00,62220.00
2206.00,62168.00
2207.00,62129.50
2208.00,62241.50
2209.00,62225.50
2210.00,62213.00
2211.00,62226.50
2212.00,62302.50
2213.00,62351.00
2214.00,62491.50
2215.00,62466.00
2216.00,62437.00
2217.00,62329.50
2218.00,62451.50
2219.00,62527.50
2220.00,62503.50
2221.00,62449.50
2222.00,62407.00
2223.00,62389.50
2224.00,62502.50
2225.00,62515.50
2226.00,62550.50
2227.00,62562.00
2228.00,62526.00
2229.00,62546.00
2230.00,62659.00
2231.00,62601.50
2232.00,62584.00
2233.00,62589.00
2234.00,62571.50
2235.00,62562.00
2236.00,62560.00
2237.00,62529.50
2238.00,62510.00
2239.00,62500.50
2240.00,62428.00
2241.00,62409.00
2242.00,62473.50
2243.00,62324.50
2244.00,62346.50
2245.00,62297.00
2246.00,62277.00
2247.00,62248.00
2248.00,62212.00
2249.00,62267.50
2250.00,62256.00
2251.00,62339.00
2252.00,62302.00
2253.00,62279.50
2254.00,62358.00
2255.00,62425.00
2256.00,62505.50
2257.00,62506.50
2258.00,62401.00
2259.00,62307.00
2260.00,62331.50
2261.00,62343.00
2262.00,62300.00
2263.00,62361.50
2264.00,62328.50
2265.00,62338.00
2266.00,62304.50
2267.00,62312.50
2268.00,62360.50
2269.00,62418.00
2270.00,62549.50
2271.00,62557.50
2272.00,62554.00
2273.00,62543.50
2274.00,62513.50
2275.00,62537.00
2276.00,62582.00
2277.00,62556.00
2278.00,62550.00
2279.00,62538.00
2280.00,62545.00
2281.00,62632.00
2282.00,62657.50
2283.00,62664.00
2284.00,62653.00
2285.00,62709.50
2286.00,62688.00
2287.00,62609.50
2288.00,62699.00
2289.00,62721.50
2290.00,62740.50
2291.00,62672.00
2292.00,62600.50
2293.00,62636.50
2294.00,62602.00
2295.00,62575.50
2296.00,62606.00
2297.00,62629.50
2298.00,62656.50
2299.00,62713.50
2300.00,62669.00
2301.00,62701.00
2302.00,62693.00
2303.00,62752.00
2304.00,62751.00
2305.00,62813.00
2306.00,62812.00
2307.00,62799.00
2308.00,62662.50
2309.00,62569.00
2310.00,62548.50
2311.00,62524.50
2312.00,62480.00
2313.00,62522.50
2314.00,62538.00
2315.00,62589.50
2316.00,62613.50
2317.00,62767.00
2318.00,62859.00
2319.00,62871.50
2320.00,62811.00
2321.00,62858.00
2322.00,62737.00
2323.00,62717.00
2324.00,62617.50
2325.00,62580.00
2326.00,62651.00
2327.00,62556.50
2328.00,62596.00
2329.00,62536.50
2330.00,62541.50
2331.00,62568.00
2332.00,62548.00
2333.00,62582.00
2334.00,62591.00
2335.00,62570.00
2336.00,62550.00
2337.00,62624.50
2338.00,62661.50
2339.00,62531.00
2340.00,62560.00
2341.00,62549.00
2342.00,62595.00
2343.00,62554.00
2344.00,62459.50
2345.00,62521.50
2346.00,62542.00
2347.00,62571.50
2348.00,62516.50
2349.00,62576.00
2350.00,62573.50
2351.00,62637.50
2352.00,62678.50
2353.00,62617.50
2354.00,62639.00
2355.00,62578.00
2356.00,62609.00
2357.00,62629.50
2358.00,62543.50
2359.00,62560.00
2360.00,62576.00
2361.00,62508.50
2362.00,62500.50
2363.00,62542.50
2364.00,62594.50
2365.00,62620.00
2366.00,62520.50
2367.00,62523.50
2368.00,62550.50
2369.00,62574.50
2370.00,62572.50
2371.00,62610.50
2372.00,62626.50
2373.00,62643.50
2374.00,62656.00
2375.00,62576.00
2376.00,62647.50
2377.00,62586.00
2378.00,62648.00
2379.00,62637.00
2380.00,62700.00
2381.00,62671.00
2382.00,62718.50
2383.00,62784.50
2384.00,62669.00
2385.00,62737.00
2386.00,62767.50
2387.00,62762.00
2388.00,62729.00
2389.00,62759.50
2390.00,62747.50
2391.00,62748.50
2392.00,62702.00
2393.00,62685.00
2394.00,62669.50
2395.00,62591.50
2396.00,62578.00
2397.00,62549.50
2398.00,62589.50
2399.00,62631.50
2400.00,62651.00
2401.00,62735.50
2402.00,62712.00
2403.00,62656.00
2404.00,62606.50
2405.00,62636.00
2406.00,62688.50
2407.00,62698.50
2408.00,62699.00
2409.00,62692.50
2410.00,62714.50
2411.00,62696.00
2412.00,62695.00
2413.00,62763.50
2414.00,62739.50
2415.00,62786.50
2416.00,62872.00
2417.00,62848.00
2418.00,62923.50
2419.00,62919.50
2420.00,62857.50
2421.00,62780.00
2422.00,62785.50
2423.00,62818.00
2424.00,62899.00
2425.00,62900.00
2426.00,62952.50
2427.00,62986.50
2428.00,63038.00
2429.00,62941.00
2430.00,62861.50
2431.00,62870.00
2432.00,62872.00
2433.00,62846.50
2434.00,62802.50
2435.00,62911.50
2436.00,62948.50
2437.00,63003.50
2438.00,62937.00
2439.00,62905.00
2440.00,62906.50
2441.00,62910.50
2442.00,62869.50
2443.00,62895.50
2444.00,62894.00
2445.00,62863.00
2446.00,62872.50
2447.00,62860.50
2448.00,62877.00
2449.00,62924.00
2450.00,62872.50
2451.00,62815.00
2452.00,62957.50
2453.00,62947.00
2454.00,62975.00
2455.00,62972.50
2456.00,62937.50
2457.00,62939.50
2458.00,62985.50
2459.00,62955.50
2460.00,62887.50
2461.00,62874.50
2462.00,62862.50
2463.00,62934.00
2464.00,62943.50
2465.00,62903.50
2466.00,62987.50
2467.00,62848.50
2468.00,62789.00
2469.00,62817.00
2470.00,62825.50
2471.00,62779.50
2472.00,62731.50
2473.00,62690.50
2474.00,62718.50
2475.00,62709.50
2476.00,62702.00
2477.00,62634.00
2478.00,62562.50
2479.00,62599.00
2480.00,62626.00
2481.00,62659.00
2482.00,62653.00
2483.00,62774.00
2484.00,62851.50
2485.00,62897.50
2486.00,62866.00
2487.00,62864.00
2488.00,62854.50
2489.00,62853.00
2490.00,62897.50
2491.00,62897.50
2492.00,62927.50
2493.00,62807.50
2494.00,62863.00
2495.00,62927.50
2496.00,62960.50
2497.00,62918.50
2498.00,62861.00
2499.00,62867.00
2500.00,62762.00
2501.00,62784.50
2502.00,62761.50
2503.00,62783.00
2504.00,62761.50
2505.00,62730.50
2506.00,62687.50
2507.00,62764.50
2508.00,62753.50
2509.00,62794.50
2510.00,62782.00
2511.00,62775.00
2512.00,62831.50
2513.00,62808.50
2514.00,62761.50
2515.00,62768.50
2516.00,62882.00
2517.00,62861.50
2518.00,62999.00
2519.00,62978.00
2520.00,62957.50
2521.00,62885.00
2522.00,62803.50
2523.00,62882.00
2524.00,62817.50
2525.00,62864.00
2526.00,62872.00
2527.00,62896.50
2528.00,62885.00
2529.00,62887.00
2530.00,62878.00
2531.00,62924.50
2532.00,62970.00
2533.00,62911.00
2534.00,62878.50
2535.00,62846.50
2536.00,62938.50
2537.00,62946.50
2538.00,62969.00
2539.00,62930.00
2540.00,62968.00
2541.00,62972.00
2542.00,62952.50
2543.00,62909.00
2544.00,62904.50
2545.00,62896.50
2546.00,62909.00
2547.00,62906.00
2548.00,62921.00
2549.00,62856.50
2550.00,62844.50
2551.00,62924.00
2552.00,62935.50
2553.00,62890.50
2554.00,62912.50
2555.00,62933.50
2556.00,62923.50
2557.00,63024.50
2558.00,62995.50
2559.00,63033.00
2560.00,63019.50
2561.00,63013.50
2562.00,63064.00
2563.00,63081.00
2564.00,63073.50
2565.00,63045.00
2566.00,63095.00
2567.00,63142.50
2568.00,63209.00
2569.00,63156.50
2570.00,63154.00
2571.00,63084.50
2572.00,63091.50
2573.00,63117.50
2574.00,63133.00
2575.00,63150.00
2576.00,63079.50
2577.00,63081.50
2578.00,63012.50
2579.00,63014.00
2580.00,62968.00
2581.00,62961.00
2582.00,63001.00
2583.00,63023.50
2584.00,63038.00
2585.00,63057.00
2586.00,63065.00
2587.00,63039.00
2588.00,63056.50
2589.00,63001.00
2590.00,63010.00
2591.00,63091.50
2592.00,63114.00
2593.00,63066.50
2594.00,63178.50
2595.00,63229.50
2596.00,63230.50
2597.00,63273.00
2598.00,63327.00
2599.00,63291.00
2600.00,63173.00
2601.00,63149.50
2602.00,63229.50
2603.00,63213.00
2604.00,63086.00
2605.00,63050.00
2606.00,63073.50
2607.00,63050.00
2608.00,63044.00
2609.00,63047.00
2610.00,63007.50
2611.00,63028.00
2612.00,63070.50
2613.00,63022.00
2614.00,63044.50
2615.00,62997.50
2616.00,62945.00
2617.00,63000.50
2618.00,62956.00
2619.00,62993.50
2620.00,62971.50
2621.00,62990.50
2622.00,62927.00
2623.00,62890.50
2624.00,62899.00
2625.00,62890.50
2626.00,62895.50
2627.00,62982.50
2628.00,63025.00
2629.00,62980.50
2630.00,63015.00
2631.00,63020.00
2632.00,63067.50
2633.00,63066.00
2634.00,63042.50
2635.00,63016.00
2636.00,63026.00
2637.00,63088.00
2638.00,63108.50
2639.00,63065.00
2640.00,63035.50
2641.00,63065.00
2642.00,63086.50
2643.00,63077.50
2644.00,63011.00
2645.00,63053.00
2646.00,63044.00
2647.00,63141.50
2648.00,63153.00
2649.00,63160.00
2650.00,63190.00
2651.00,63253.00
2652.00,63275.00
2653.00,63255.00
2654.00,63272.50
2655.00,63254.00
2656.00,63254.50
2657.00,63238.00
2658.00,63120.50
2659.00,63152.50
2660.00,63150.50
2661.00,63170.00
2662.00,63071.00
2663.00,62983.00
2664.00,63070.50
2665.00,63099.00
2666.00,63054.00
2667.00,63037.00
2668.00,63066.00
2669.00,63091.00
2670.00,63143.00
2671.00,63230.00
2672.00,63220.00
2673.00,63221.00
2674.00,63204.00
2675.00,63227.50
2676.00,63173.00
2677.00,63186.50
2678.00,63252.00
2679.00,63176.50
2680.00,63306.50
2681.00,63366.00
2682.00,63374.50
2683.00,63296.00
2684.00,63265.00
2685.00,63315.50
2686.00,63308.50
2687.00,63321.00
2688.00,63301.50
2689.00,63261.00
2690.00,63186.00
2691.00,63232.00
2692.00,63301.00
2693.00,63302.00
2694.00,63298.00
2695.00,63307.00
2696.00,63310.00
2697.00,63307.00
2698.00,63359.50
2699.00,63278.50
2700.00,63239.50
2701.00,63267.50
2702.00,63255.00
2703.00,63255.00
2704.00,63209.00
2705.00,63231.50
2706.00,63181.50
2707.00,63160.00
2708.00,63132.50
2709.00,63131.00
2710.00,63133.00
2711.00,63219.00
2712.00,63212.00
2713.00,63269.50
2714.00,63226.00
2715.00,63156.00
2716.00,63161.50
2717.00,63187.00
2718.00,63154.00
2719.00,63205.50
2720.00,63231.00
2721.00,63192.50
2722.00,63173.00
2723.00,63182.50
2724.00,63285.50
2725.00,63310.00
2726.00,63326.50
2727.00,63364.50
2728.00,63301.50
2729.00,63244.00
2730.00,63342.00
2731.00,63414.50
2732.00,63386.00
2733.00,63405.00
2734.00,63475.50
2735.00,63441.50
2736.00,63489.00
2737.00,63557.00
2738.00,63532.00
2739.00,63505.00
2740.00,63445.00
2741.00,63422.00
2742.00,63412.50
2743.00,63481.00
2744.00,63424.50
2745.00,63374.50
2746.00,63337.50
2747.00,63232.00
2748.00,63259.50
2749.00,63333.50
2750.00,63385.50
2751.00,63360.00
2752.00,63399.00
2753.00,63443.50
2754.00,63412.00
2755.00,63497.00
2756.00,63450.50
2757.00,63458.00
2758.00,63489.50
2759.00,63435.00
2760.00,63476.00
2761.00,63439.50
2762.00,63458.50
2763.00,63441.00
2764.00,63455.00
2765.00,63496.50
2766.00,63533.50
2767.00,63519.50
2768.00,63497.50
2769.00,63574.50
2770.00,63528.00
2771.00,63500.50
2772.00,63516.50
2773.00,63522.00
2774.00,63557.00
2775.00,63495.50
2776.00,63401.00
2777.00,63427.50
2778.00,63454.00
2779.00,63457.00
2780.00,63527.50
2781.00,63451.00
2782.00,63483.00
2783.00,63426.50
2784.00,63490.50
2785.00,63524.50
2786.00,63506.00
2787.00,63525.50
2788.00,63494.00
2789.00,63504.50
2790.00,63511.50
2791.00,63491.50
2792.00,63534.00
2793.00,63540.50
2794.00,63516.50
2795.00,63490.00
2796.00,63533.00
2797.00,63509.50
2798.00,63540.00
2799.00,63601.00
2800.00,63602.00
2801.00,63571.00
2802.00,63702.50
2803.00,63672.50
2804.00,63644.50
2805.00,63698.50
2806.00,63657.00
2807.00,63606.00
2808.00,63519.50
2809.00,63539.50
2810.00,63516.50
2811.00,63416.50
2812.00,63494.00
2813.00,63552.00
2814.00,63505.00
2815.00,63539.50
2816.00,63605.50
2817.00,63625.50
2818.00,63717.50
2819.00,63730.50
2820.00,63794.00
2821.00,63753.00
2822.00,63775.00
2823.00,63738.50
2824.00,63745.50
2825.00,63695.50
2826.00,63601.00
2827.00,63657.00
2828.00,63624.00
2829.00,63613.50
2830.00,63593.50
2831.00,63692.50
2832.00,63569.00
2833.00,63577.50
2834.00,63643.00
2835.00,63803.50
2836.00,63781.50
2837.00,63770.00
2838.00,63805.00
2839.00,63760.50
2840.00,63795.50
2841.00,63764.50
2842.00,63690.50
2843.00,63654.00
2844.00,63575.50
2845.00,63622.00
2846.00,63594.50
2847.00,63556.00
2848.00,63558.00
2849.00,63544.00
2850.00,63636.50
2851.00,63694.00
2852.00,63706.50
2853.00,63628.50
2854.00,63650.50
2855.00,63632.00
2856.00,63692.50
2857.00,63675.50
2858.00,63732.00
2859.00,63726.00
2860.00,63699.50
2861.00,63692.50
2862.00,63708.00
2863.00,63681.00
2864.00,63626.50
2865.00,63635.50
2866.00,63604.00
2867.00,63600.50
2868.00,63566.50
2869.00,63566.00
2870.00,63557.00
2871.00,63562.50
2872.00,63509.50
2873.00,63582.50
2874.00,63543.50
2875.00,63556.00
2876.00,63599.50
2877.00,63599.00
2878.00,63617.00
2879.00,63705.00
2880.00,63714.00
2881.00,63812.50
2882.00,63782.50
2883.00,63779.50
2884.00,63721.00
2885.00,63786.50
2886.00,63815.00
2887.00,63796.50
2888.00,63744.00
2889.00,63815.00
2890.00,63775.00
2891.00,63733.50
2892.00,63791.00
2893.00,63780.00
2894.00,63769.00
2895.00,63804.00
2896.00,63716.00
2897.00,63709.00
2898.00,63739.00
2899.00,63700.00
2900.00,63761.00
2901.00,63846.50
2902.00,63771.00
2903.00,63769.50
2904.00,63703.00
2905.00,63725.50
2906.00,63786.50
2907.00,63816.00
2908.00,63825.50
2909.00,63889.50
2910.00,63780.50
2911.00,63779.50
2912.00,63767.50
2913.00,63830.00
2914.00,63820.50
2915.00,63758.00
2916.00,63725.50
2917.00,63685.00
2918.00,63719.50
2919.00,63689.50
2920.00,63699.00
2921.00,63744.00
